content,sentiment
"Oke, mari ramai-ramai kasih bintang 1 untuk line. Udah mending tutup aplikasi aja Line. Ribet banget untuk buka akun juga. Kan udah masuk melalui verikasi nomer HP, kenapa harus pakai password juga? Emangnya line aplikasi perbankan? Ribet ribet ribet. Mana akun lama tidak dibuka langsung dihapus. Ada masalah apa sih, line? Sini cerita, jangan malah jadi nyebelin.",0
"Kenapa mau login ulang ada tulisan ""verifikasi di blokir"" receh bngt applikasi. Cuman mau ganti perangkat aja udah ga bisa di login. Itu akun isi get rich cok jancokkk Yang bikin applikasi gak pinter",0
App nya harus dibuka dulu baru chatnya masuk,1
Suka,1
Bisa,0
"Kenapa ya daftar line gak bisa bisa, disuruh update, padahal baru di instal",0
"Kesel banget sama line, masa tiba tiba verifikasi di blokir sementara tapi itu lama banget, terpaksa gue kasih bintang 1",0
Setelah update malah hilang emotikonnya,0
Kenapa sekarang ngga bisa login pake Facebook. Hadeh ilang dah akun line gue. Tolong lah dikembalikan seperti dulu. Bisa login lewat fb,0
I LOVE YOU FOREVER AND EVER UNTILL THE END OF THE WORLD WIDE MY LOVELY DEAR,1
"Anehhh padahal saya ga ngapa ngapain tapi akun saya d blok, kocakkk",0
"Apl gblk, sangat sulit login",0
"Gabisa login ke akun lama karna di persulit, udah bikin baru ttp gabisa pake nomor telfon karna cuma punya 1 aja, makin gajelas lama lama",0
"Mai login akun lama ribet amat harus pakai perangkat lama lah, padahal perangkat lama udah ngga tetsambung line, gimana cara dapat kode nya kalo gini",1
"Min, akun line saya di blokir sementara itu maksudnya gimana Saya tidak ada menggunakan apk pihak ke 3 kok tiba-tiba di blokir ?",0
Tidak bisa mendaftar akun ataupun login karena stuck dalam loading Google !!!,0
"Saya dulu login line di hp ini, setelah saya flash hp dan saya berangkat keluar negeri login line malah tidak bisa, saya login dengan no hp kode verifikasi tidak masuk,,mohon bantuannya",0
Tidak bisa masuk kan no tlvn.,0
"saya mohon kembalikan fitur lama line yang bisa masuk dengan Facebook sekarang saya banyak kehilangan foto"" yang sangat berharga :'(",0
Ok,1
Kenapa selalu sutuh update pdhal baru d update,0
Ga bisa log in,0
Sampah,0
"Ga bisa mendaftarka nomer hp, aneh bangt ini aplikasi",0
"Tolong min bagusin aplikasinya, line beda dengan yg lain.. ibarat seperti bbm dulu, kita suka sama line karena stiker2nya saat itu, tolong di upgrade lg dengan baik..",1
"update ga jelas , malah susah login.",0
Kenapa line saya tidak bisa di bukak,0
Kembalikan OC,0
LINE good APL,1
tidak bisa menambahkan/mengaitkan no telpon untuk akun,0
Siap,1
APLIKASI GA GUNA MASA GA NGAPA NGAPAIN TIBA TIBA DIBLOKIR MANA ISINYA PENTING SEMUA,0
Ingin mengelola akun lama,1
"Kek labirin, tololll",0
"Mau login aja susah, suruh verifikasi ke akun di hp lama, padahal HP yang lama udah gak ada",0
Gabisa login menggunakan fb lagi parah akun line gw di fb semua tolong kasih tau caranya bang,0
"Line lagi kenapa sih ? Buka aplikasinya keluar otomatis trus, gak jelas",0
Seru sih di ajarin temen main ini juga ahaha,1
line makin gak jelas,0
"TOLONG DONG LOGINYA DIKEMBALIKAN LAGI SEPERTI SEMULA, LOGIN LEWAT EMAIL LAIN, SOALNYA AKUN SAYA YANG LAMA PAKE EMAIL YAHOO GA BISA LOGIN. TOLONG DIKEMBALIKAN !!!!!",0
sekarang saya tidak punya Line dan tidak punya WA apalagi IG,1
oke,1
Empat dulu sementara ya,1
Bagus sekali,1
bagus,1
Elsan beritahu selengkapnya ulasan bersifat publik serta Line menyertakan nama joyo akundan peramgkat calls hubungan aplikasi dari pemanggil agar bisa melanjutan voice 1 posting info mesages thn baru 2026 izin penelpon,0
"Gak bisa dftarin no gw,alasannya no gwe gak terdftar di wlyah indo,pdhal gwe blinya di indo njir",0
🤭,0
"apk nya bagus, cuman kadang kalo masuk gabisa langsung keluar keluar sendiri eror gitu",0
"Line eror, tidak bisa buka note dan memulai chat baru, saya coba install ulang tapi tidak bisa login",0
"ribet mau login aja susah,hrs ada qr",0
Gak bisa login lagiii Mengecewakan !!!!! Mau login harus verifikasi di perangkat lama Sementara di perangkat lama hp sudah rusaaak,0
Mantap,0
Ga bisa msukin no,0
Kenapa line nggk bisa aku buka,1
Memerlukan yess,1
"gak layak download lagi, gabisa simpen akun, kalopun bisa sangat sangat ribet, harus verifikasi berkali-kali ketika mau ganti hp dengan akun yg sama",0
ada yg tau knp gbs daftarin no tlpn?,0
"fitur story nya lamain min, 1 menit atau 30 detik, 15 detik kecepetan, kayak IG jaman dulu aja, udah hampir 2025 masih 15 detik",1
line GK bisa dibuka,0
👍,1
Gk bisa login pake FB,0
Tidak bisa login,0
"Kenapa saya tidak bisa menambahkan nomer telpon, atau selalu muncul tidak terdaftar di negara",0
Kg bs login,0
"Sekarang tidak bisa login lewat Facebook, padahal semua data² di line semua 😤",0
KODE OTP VERIFIKASI GA ADA MASUK UDAH DICOBA BERKALI-KALI,0
Ok,1
Mau daftarin no hp malah nggak bisa,0
"Kalau ada yg nggak ribet ngapain pilih line, kalo ada yg bisa pekek no telvon ngapain pilih line yg daftar no telvon aja nggak bisa jadi susah nambahin temen",0
Oke ☝️👍👍👍👍👍,1
"Terlalu banyak menguras data, sering tidak muncul notifikasi padahal aplikasi sudah update.",0
Nasida ria,1
"ini line lg eror kah? gabisa kebuka ih, tolong dong takutnya acc kena hack atau disalah gunakan. soalnya lg rame bgt soal hack ini di apk lain, takutnya line jg kena",1
"ini line sekarang ga jelas banget, mau login harus pindah akun padahal masuk jga belom gimana cara dapet codenya aneh aneh, pindah akun gimana coba kalo akunya aja belom masuk ,mau login mengunakan akun google sulit sekali",0
Kok ga bisa masukin no hp?,0
ككو,1
Bagus wes,1
Ga bisa tambahkan no.. Untu wilayah Indonesia,0
Bagus,1
"Udah 3x ganti akun kenapa eror terus, ngirim pesanpun ga bisa",1
Bagus,1
Oi developer... kenapa dihapus login melalui facebook lagi? Apa yang membuat anda untuk menyusahkan seseorang untuk login? Dan mengapa bisa bisa nya login ke akun lama tidak bisa di akses lagi?,0
Baik sekali,1
"GABISA LOGIN PAKE ID USER PUNYA SENDIRI!!!!! kesel bgt krn email ga terhubung ke line + udah ganti hp. Mau login pake username gabisa, jelek loooo",0
Tidak bisa di guna kan mohon di perbaikin,0
I Love You,1
peroyekek,0
susah bgt buat log in,0
"unfortunately myLine hack couldnt work properly,Line Game also couldnt find in the playstore..so weird..a psycho keeps hacking for Decades A psycho located in Bekasi ,sikopt sicks..shameless",1
"Aplikasi yang aneh. tidak ada cara verifikasi kode alternatif untuk login ketika berpindah hp, harus memasukan kode dari line di hp lama, padahal hp lama sudah tidak ada. Mungkin memang bagus untuk keamanan, tidak sangat menyulitkan untuk yang kehilangan hp atau hp nya mengalami kerusakan. Kerana tidak bisa login kembali menggunakan id yang lama, ya sudah buat apa lagi aplikasinya, uninstal saja.",0
"Please line, kenapa kali ini di update malah ilang semua file di LINE KEEP versi lama 😭😭👊🏼",0
Line tolong ini kenapa gaa bisa nambahin no telepon??,0
Msa daftr ulang bisa pdahl udah ganti kartu aneh,0
Bagus,1
"In this new update, I couldn't change my Themes and download stickers. It appears error with my SD Card. However this occur when my Line updated into 14.19.0 because in previous version its all fine. Please fix it immediately.",0
"The banner in the oppening make system stops and force close, every time",0
Saya sudah update tapi nggak bisa masuk,0
Dtyu,1
Line kenapa tidak bisa sinkronisasi dengan Facebook lagi?? Akun saya jadinya tidak bisa login karena hanya tertaut facebook..,1
"Sudah download, tapi kenapa begitu mau daftar akun selalu tidak bisa, verifikasi di blokir.. Bagaimana solusinya?",0
Semaking sulit digunakan,0
Setelah di-update nomer tidak terdaftar dinegara/wilayah?kenapa ya,0
"Oke,",0
Gabisa nambahin no telp,0
Tambahin fitur lupa password meskipun login tanpa Gmail,0
Siboy sako PANGEAN,1
Oke,1
Kontkooooooo,0
Sudah berhasil register namun tidak berfungsi tidak bisa add friends,0
RIBET LOG INY,0
"saya baru download line tapi ga bisa masuk, suruh perbarui tapi ga bisa",0
"Masih saya pantau perkembangan Aplikasinya, Good Talk App",1
Line squarenya adain lagi dong,0
"Gimana ini ko gabisa login pake no yg masih aktif,hadehhhhhhhh",0
Gak bisa dibukaa,0
Kok kkkkkkRRrXkkkkkkk,1
"Bobrok banget, login aja dipersulit",0
👌,1
Ga bisa login pake facebook lagi ya🥲,1
sangat bagus,1
filter line kadang berfungsi kadang engg !!! aneh,1
Tidak bisa menambahkan nomor telpon,0
LINE sekarang terlalu ribet. Gak cocok untuk di sebut Aplikasi Pesan Messenger Instan. Login susah bahkan akun saya terkunci di hp lama yg udah ke reset.,0
LAYANAN KONSUMEN BURUK DAN TIDAK SOLUTIF! BLOKIR ASAL TANPA BUKTI! LAMA MENYELESAIKAN MASALAH!,0
Aplikasi gak bikin sebel orang 😡😡🫤😡🫤,0
"LINE udah gak worth it buat di download karena Open Chat sama People Nearby nya udah gak ada. Buat apa punya sticker keren kalo gak di pake? Kan ngga semua orang pakai Line, lalu harus chatan sama siapa kalo Open Chat dan People Nearby nya gak ada.",0
Semakin susah bikin line,1
"ini apk knp?, ga bisa log in, malah disuruh update terbaru padahal baru update terbaru?",0
"line makin kesini makin ga jelas dikit dikit eror, banyak feature yg menarik di hapus, login pun agak ribet sekarang . line udh g seperti dulu yg bikin orang menarik.",0
Oke,1
"mau login kok disuruh verifikasi ke perangkat lama, padahal belum pernah ganti perangkat 😂",0
"udah lama ga download sekali download masukin akun lewat gmail selalu ga bisa, lupa sandi aja caranya ribet harus login akun dulu, tolong di perbaiki buat akun lama lupa kata sandi!!!!",0
hai. mengapa saar ingin melihat line voom teman tidak bisa dan selalu ads rulisan tidak tersedia di negara/wilayah anda. tolong di perbaiki yaa. thanks,0
Line itu walau banyak cat yg masuk tp tdk ngeheng...,1
Gajelas banget saya kehilangan akun saya. Hp saya di riset dan mau login pake nomer telepon ternyata gabisa gara-gara belum mentautkan email.,0
Maaf ini sebeleumnya akun saya hanya tertaur ke facebook ini cara login lewat facebooknya dihilangkan trs akun saya ini gimana ?,0
"gajelas, waktu itu login pake nomor terus sempet hapus line. sekarang login lagi pake nomor malah kode ga ke kirim. buat akun juga udah gabisa pake nomor hadehh",0
lane makin ke sini makin gk jelas.. mau login aja susah.. mau login pake kode. juga gk bisa.. padahal kode.QR.nya udh bener.. tapi tetap gk bisa. emg gk jelas ni. LANE. skrg,0
Good,1
Saya kasih 5 bintang ya,1
"Jelekk banget anj gak bisa nambah nomor telepon,bingung gua",0
"Login mau buat akun lama anjir bosan tunggu nya, Tolong diperbaiki lagi agar pengguna semakin nyaman🙏",1
"Kembalikan fitur line openchat,, karena saya memiliki bisnis dengan orang thailand terima kasih",1
Tolong aktifkn line saya,1
Line i love coffe adain lgi doonk.. Pls,1
Line keep ku knapa hilang semua setelah update?,0
Aplikasinya gk jelas daftar nomor aja minta no udh gua kasi tapi gk bisa byk kali pemintaannya,0
"koneksi sering eror,pesan jarang terkirim",0
"Seharusnya semakin upgrade semakin bagus fiturnya, ini tidak, makin kesini makin eror ketika nambah ID teman. Pertanyaannya mau sampai kapan apk ini normal lagi seperti semula? Tolong dong di perbaiki lagi, supaya bisa nambah ID teman lagi. Saya sangat kecewa sekali.",0
"hapus fitur nearby, emang setan tu fitur buat pacar saya main terus!",0
kenapa line saya tidak dapat mengirim pesan hanya bisa menerima pesan,0
Lumyan,1
bagus,1
"Mau nambahin nomor hp gabisa, nomor tidak terdaftar di negara anda. Lah, padahal nomornya jg bener dr indonesia. Astaga",0
Good,1
Apk apaan ga bisa login dah mencoba 5 no sama aja 1 pun ga ada yg bisa login apk ga jelas mending hapus aja dari playstore,0
"Ga bisa login di perangkat baru, harus konfirmasi di perangkat lama gada opsi lain anjayy ini perangkat lama rusak cok gimana mau login bjir",0
Tolongg ini akun gua login via Facebook tpi skrang gbisa login via Facebook cara balikin akunnya gmna???????,0
Kenapa tidak bisa verivikasi no telepon tolong dong di benerin,0
Cukup bagus perlu di tingkatkan lagi,1
Zippo mantep,1
Play bisa digunakn lagi dan wassad bisa digunakan untuk chat chat sama ora lain agar bisa mengobrol dan ber teleponan sama teman sahabat dan orang lain tolong washap ini diperbaiki agar aku bisa melihat semua kontak dan wannya pliss tolong yaaaaa😪😪🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏tolong plisss ya saya butuh hiburan buat ini semua adan temen teman ku juga butuh,1
"jelek banget dah ini aplikasi, mau log in ke akun lama aja dipersulit",0
"perbaiki dlu bug kek , kesalahan tidak diketahui lah",0
"Apalah,g bisa login ke akun sendiri,kode kemana dari perangkat lama? Apa maksudnya? Padahal pakai hp satu doang dari dulu Masa gara² uninstall ni apk,mau login lagi g bisa,payah",0
Ilo ZBeat. Blh buat bjlgvF va vs,1
di update malah jadi susah login,0
"Dri dlu gak pernah berubah ini aplikasii, bisa""nya chat yg masuk gak bsa dibaca stelah login ulang",0
Line oke banget,1
"Mantap, Bagaimna cara saya bisa login lg,dahulu ada line saya, setelah hp saya hilang dan kembali download line lagi, saya tidak bisa login, no hp tidak ada di negara ini, gimna solusinya..terimakasih",1
Sangat memuaskan,1
Makin ribet tidak bisa menambah nomor telpon di wilayah kita padahal di situ sudah Indonesia tapi tidak bisa pake nomor telepon Indonesia,0
Mau login aja susahnya minta ampun harus verifikasi di akun lama padahal aplikasi linenya udh di hapus di hp lama gimana mau verifikasi kenapa ga lewat email saja verifikasinya ga perlu di akun lama ga semua masih terhubung dengan akun lamanya kl hpnya sudah di jual atau hpnya di reset,0
Beda appk nya g Kya yg sudah di donlod,0
Line lebih baik,0
Bagus,1
kok tetep suruh update ya padahal versi udh yg baru,0
Mau log in di akun sendiri malah kena banned. Alasan verifikasi keamanan. Diblokir 17 hari dong. Gimana sih ini?!Makin gajelas aja nih aplikasi.,0
Sangat puas,0
Aku kasih bintang 1 karena Notifikasi line muncul terlambat,0
Mlmmimmllm,1
eror terus,0
ok,1
ga bisa login karena login google nya ga bisa muncul,0
"Aneh, saya baru restart hp. Lalu pas mau coba login akun line malah disuruh ""verifikasi pindah akun"" dari perangkat yang lama. Lah saya ga login akun line kemana2 loh selain hp saya satu2 nya ini , gimana mau dapetin kode verifikasi itu. Saran saya tolong kalo login jangan dipersulit, sesimpel masukkan ID line/Email dengan kata sandi aja. Saya sendiri hapal ID dan kata sandi, tapi malah dipersulit dengan login minta kode verifikasi.",0
Berguna untuk saya,1
OK,1
whatsapp,1
"G bisa di pake aplikasinya,ribet harus pake kode daftar ulang harus update,baru instal di update gmn.adanya uninstal plus buka.",0
erorr,0
"Apk makin kocak, gabisa login via fb, akun yang lama jadi ilang",0
"Astaga mau login ajah susahnya kebangetan, gabisa login malah..... bro hp lama saya ilang bjirrr gimana mau verifikasi pindah akun.... kocak banget nih line.......",0
Ok,1
Cepat,1
Ga bisa menambahkan kontak grup terus eror,0
Ok,1
"aplikasi bego gajelas, apapun di persulit, mau masuk ke akun lagi harus ada gadget yang lama, padahal gadget yg lama udah di jual, jadi harus gimanaa blokkkk",0
Adol gawok,1
Aneh ngapa ngapain ga ada tiba tiba suruh verifikasi pindah akun,0
Kenapa sih line nyebelin. Suruh di perbarui udh di perbarui malah ngak bsa di buka,0
Gimana cara pasang nomornya woi,0
ko gk bisa y,1
Ok,1
Bgus,1
Line ku tidak bisa di abdet ngk bisa di buka,1
Notifikasi lemot,0
"verifikasi diblokir sementara, coba lagi nanti. apa salah saya sehingga di blokir ? aplikasi jelek, sampah",0
"diblokir sementara, karena masalah tidak di ketahui, coba lagi nanti. aplikasi apaan kaya gini. jelek banget",0
Bagus,1
Bagus,1
Bagus tapi lama nyimpan,1
parah amat skrg..pakai akun facebook yg udh di tautan malah gk bisa masuk.,0
"Ribet amat, Mau log in aja harus pindah akun segala, Hp lama mator terus gimana, Email yg sy cantumkan buat backup data jelas ada, masa di bilang email ga terdaftar",0
"Balikin login via fb, login pake no hp juga ga bisa aneh",0
ok,1
"hi pihak line! saya mau login, kenapa disuruh update? pdhl udh di update!!! tolong dong ditanganin, thanks.",0
Ypyyui,1
"LINE PPK GAK JELAS HP LAMA KU UDAH GADA GIMANA CARANYA MAU PINDAHIN AKUNNA LAPEK LAH KAU PEPEK SISTEM NYA GAK JELASSS..... NYUSAHIN PENGGUNANYA AJAAA, KALAU KEK GINI AKUN GA BISA DI LOGIN AJG",0
"mau tambah teman tapi harus daftarkan no telepon, pas di daftarin malah nomor telepon tidak berlaku, cuma bisa no telp usa japan kore... jadi harus gimana ? idiot",0
Kenapa saya tidak bisa instal line disuruh update terus padahal udah update?,0
"Aplikasi yg sangat membantu , sukses trus",1
apwlikasiya bagus,1
mengapa tidak bisa menambahkan no telpon?,1
wonderfull,1
Kasih bintang satu.. Bru downlod masa mau daftar suruh aplikasi di updates... Mnding g usah downlod dehh.. Ngbis2in kuota j,0
Pabrik,1
"Tolong dong ini gimana, saya baru ganti hp mau login lagi tapi ga bisa harus masukin kode dari hp lama, posisi hp lama rusak ga bisa hidup. TOLONG DENGAN AMAT SANGAT KARNA DI DALAMNYA ADA INFO2 PENTING",0
"Apk kaga jelas, Padahal siangnya masih aman eh kaga sengaja ke hapus apk line nya, Bisa bisa nya diminta kode verif pindah device yg masuk ke line, Kan line aja kaga bisa masuk",0
Ok,1
Ini kenapa saya masuk ke line tulisannya harap update line padahal baru download apknya,1
"Dasar developer tolol. Bodoh. Nggak ada otak. Masa iya aplikasi Line yang kupakai udah lama dari kapan tahu sekarang buat nambah ID teman baru juga dua orang ditambahin jadi teman sudah kena banned, itu apaan maksudnya Coba. Pelanggaran Apa yang kubuat sampai akunku kena banned Emang sih nggak permanen tapi ini sudah berapa lama akun ku tak bisa dibuka Padahal aku tak melanggar apa-apa cuman nambahin ID teman biar bisa kirim cloer kalau main game bisa chat-chatan di aplikasi Line doang",0
